id,u_x_real,T_ux_real,c_real,d_bx_real,delta_x,delta_y,N_p,u_x_awcc,u_rms_x_awcc,T_ux_awcc,n_awcc
2871,41.72981247756204,0.2392458429568493,0.2530093534697616,0.0163007725400787,0.0061122965659765,0.0008494273533534,9,44.16407821539868,7.436127867426032,0.1683750271240412,31303.0
2872,6.164280223592302,0.1020842528165263,0.0084290776443919,0.0035870358619862,0.0088646282351459,0.0004797481180721,10,6.224882473725921,0.267387357780265,0.0429546033855028,407.0
2873,33.793636301660975,0.3214243888904741,0.3851738858337883,0.0067277603573164,0.0042174834128396,0.0003073616478776,18,38.89582151449624,8.293053135782449,0.2132119290163771,39011.0
2874,47.441025541906086,0.2551621364829816,0.269901909798946,0.0131150706103308,0.002578493085172,0.0015168934000151,19,50.43367804650007,10.114018042284677,0.2005409566393216,22565.0
2875,33.715365633240445,0.0798381524039349,0.3162118501727852,0.0025382449298919,0.0076272039878808,0.0007176848822915,13,33.979405975326294,2.5506319895701703,0.0750640547225068,30914.0
2876,38.564255742336414,0.0300247506454231,0.3771675538401133,0.0136942448847228,0.0025231717750136,0.0007201801916271,7,38.52181570030853,2.280933828252964,0.0592114828127038,67288.0
2877,35.6851008134083,0.0839513826917517,0.366135561606057,0.0057158870240515,0.0027169185897203,0.0002088290969469,18,35.87137991489153,2.9325303826672884,0.081751256562335,56541.0
2878,39.00267708490655,0.0306967061990763,0.3287860909875634,0.0133862103212775,0.0006229004766158,0.0003602740542644,12,39.17919486393565,3.054024192985416,0.0779501519516072,35889.0
2879,9.230157423397982,0.2274563703484961,0.2937373074315751,0.0039653972285173,0.0099825119565102,0.0016473451895208,16,10.077834005287691,1.4236646987774249,0.1412669327586115,268.0
2880,21.884033842176304,0.098124947176614,0.1553871531333207,0.0152261174414809,0.0006748147694617,0.0002712419190091,12,21.89245151278706,2.3811403605165573,0.1087653595635814,8373.0
2881,49.12242555869011,0.3200916847913229,0.3110152552992581,0.0151690295662396,0.0090619205724778,0.0006145099622576,17,55.009873416790185,12.704144073788992,0.2309429795908495,23504.0
2882,23.138840842135107,0.2564539692157284,0.018009442642789,0.0058378492475718,0.0049288601497519,0.0019489844323212,12,23.27095072433056,4.230781645967316,0.1818052771494158,789.0
2883,15.019924483365571,0.1776930468225018,0.2106251922136029,0.0111231241156044,0.0036495130647992,0.000350455026034,9,15.36587546719668,2.4523440279889965,0.159596765783004,14218.0
2884,30.673874405017724,0.3447862681149385,0.3155264778383596,0.0050754778221046,0.0046382757867266,0.0019507617479348,7,31.40698288667237,9.401164447439465,0.2993335743634537,13596.0
2885,49.478395741248434,0.1706449086262699,0.221194853225544,0.009462511919503,0.0036483452649108,0.0013151097516666,12,51.25862454131894,8.641662553065194,0.1685894350539831,41605.0
2886,34.8529269407822,0.1454760228787408,0.1792055162886491,0.0180915192497186,0.0086378437189841,0.000817994370819,13,35.379935077610135,3.2723101707385926,0.0924905645971477,11943.0
2887,15.295513243817211,0.1599316320717789,0.1079474727681448,0.0014424767258853,0.0058153320176546,0.0015021293662648,13,14.392979573173484,1.570600867668668,0.1091227052525003,45.0
2888,31.74695495536652,0.0712075843337887,0.3703452623120367,0.0051644008028019,0.0034524991025495,0.0010875544839395,15,31.933138695190927,2.482069816436572,0.0777270859632212,36790.0
2889,20.20932574786988,0.1889109500861654,0.2404718983106634,0.019574059074918,0.0099762737830713,0.0015494299560223,19,20.82556032735033,2.93519221653817,0.1409418123882777,5728.0
2890,49.09294451942427,0.2294042202926326,0.2420798721877137,0.0047211818341475,0.006521497716122,5.643428147559471e-05,17,52.78573202811177,9.725547407852966,0.1842457617651961,46712.0
